,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,calcite_flush_0_nondim,gypsum_flush_0_nondim,calcite_flush_1_nondim,gypsum_flush_1_nondim,calcite_flush_2_nondim,gypsum_flush_2_nondim,calcite_flush_3_nondim,gypsum_flush_3_nondim,calcite_flush_4_nondim,gypsum_flush_4_nondim,calcite_flush_5_nondim,gypsum_flush_5_nondim,calcite_flush_6_nondim,gypsum_flush_6_nondim,calcite_flush_7_nondim,gypsum_flush_7_nondim,calcite_flush_8_nondim,gypsum_flush_8_nondim,calcite_flush_9_nondim,gypsum_flush_9_nondim,calcite_flush_10_nondim,gypsum_flush_10_nondim,calcite_flush_11_nondim,gypsum_flush_11_nondim,calcite_flush_12_nondim,gypsum_flush_12_nondim
0,1.0,-4.334115908602,-8.507306991933,0.21,-7.272835919472,-5.231359048326,1749.456141278,3.152223248238,1.0065,0.20013,0.2,1.0,0.0,2189.16767,354765.8379438323,3.612365941533188e-08,0.012815440302077822,1.965316478275305e-06,0.69722714724016,0.00013749225386868632,,,0.00574350772,2115.40951,0.0517764986,2115.37423,5.292429,2110.15254,86.3537992,2027.86533,738.352279,1365.33708,2199.2932,0.0,2199.20479,0.0,2199.02738,0.0,2198.73503,0.0,2197.85796,0.0,2192.29405,0.0,2189.16767,0.0
0,1.0,-7.421392451618,-7.756428935529,0.16,-6.221541492429,-4.786719460462,1892.362116984,4.100533708665,1.0065,0.20013,0.2,1.0,2066.79023,596.99348,67.5906317351012,0.0003786721774468637,0.025594691694139856,0.005096233452766549,0.34445763854204703,0.16809499179085116,0.00957757788,2249.28796,0.0774627521,2249.22177,1.74611447,2248.26029,16.9340228,2246.67715,110.056238,2221.02842,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023,596.99348,2066.79023
0,1.0,-3.584679551354,-11.47281384177,0.4,-7.640717630588,-5.665380969137,2700.673921322,1.941387910226,1.0065,0.20013,0.2,1.0,0.0,1568.69147,966149433.1889622,5.251874834440668e-09,5.074095894474225,2.4536630002444887e-07,237.0605116922941,2.448171703914279e-05,,,,,0.00997185854,1606.63686,0.299326042,1606.42608,15.4277303,1590.73376,131.536494,1468.39642,529.624642,1048.95409,1060.41053,489.697653,1627.42662,0.0,1627.57714,0.0,1627.07898,0.0,1621.20814,0.0,1613.06632,0.0
0,1.0,-7.740201383205,-7.277146680265,0.17,-4.34284136402,-5.253971013161,1302.34861528,3.826484811837,1.0065,0.20013,0.2,1.0,5182.8588,335.7672,10.126663523714667,0.06340177194578143,0.6420484113022208,0.0038471191038551493,0.0389584807003958,0.3502383561688744,0.00928067468,2222.51577,0.0885444679,2222.68844,7.45312973,2223.6048,38.897765,3756.31809,156.254524,5260.46949,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588,335.7672,5182.8588
0,1.0,-7.998415477706,-9.404311533157,0.2,-7.61824696783,-7.126928670533,1145.968938366,2.311057792049,1.0065,0.20013,0.2,1.0,2003.54692,154.112268,636.5551910489543,7.169534528352513e-05,0.04563804421427508,0.00010989378793272886,0.06995346117261148,0.6347135946630742,0.00811789566,2142.17968,0.0769445974,2142.11116,1.29824271,2140.90748,9.53698928,2134.43804,98.3471227,2056.54913,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692,154.112268,2003.54692
0,1.0,-5.663571927563,-9.14496178393,0.36,-7.075492288789,-6.344860399041,2458.847299813,3.494158146814,1.0065,0.20013,0.2,1.0,0.0,2248.76113,42078.220000031215,2.082929614253649e-06,0.08764597055314523,5.539497488497141e-06,0.23309219401060308,0.0029358526204206615,0.00147850629,1713.74973,0.0165264217,1713.73706,0.803405185,1712.95349,8.44482309,1705.29714,68.7125924,1652.11948,1100.96548,845.461603,2249.18926,0.0,2249.10734,0.0,2248.97043,0.0,2248.76113,0.0,2248.76113,0.0,2248.76113,0.0,2248.76113,0.0
0,1.0,-5.487529200877,-11.770254012,0.14,-2.935760557581,-7.951759425411,3841.572303007,2.247981874682,1.0065,0.20013,0.2,1.0,7121.02646,43568.8751,68480477.47742543,0.007450563733068359,510218.16191651043,3.5510284490235243e-08,2.4317612372505235,0.001957453813347854,5.45941274e-05,2302.86784,0.00416584307,2303.44968,0.20561537,2311.84271,11.170745,6859.62856,99.8737917,7031.41661,809.346299,6572.27003,4426.51688,13391.5391,9712.93115,14016.1227,18889.7044,7734.76632,43297.9247,7404.62631,43568.8751,7121.02646,43568.8751,7121.02646,43568.8751,7121.02646
0,1.0,-7.839986066761,-6.206967910305,0.49,-4.933803238389,-6.780995903328,1371.101200136,3.36328429215,1.0065,0.20013,0.2,1.0,1601.21473,267.112712,0.23755040098867417,0.05897546359841261,0.014009645026295873,0.0004146126839077993,9.849140931728813e-05,0.44070541770769767,0.0071296788,1365.63812,0.116138122,1365.7717,1.08790152,1365.8136,11.2661869,1379.73614,146.001695,1705.05472,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473,267.112712,1601.21473
0,1.0,-5.748172815085,-9.163727983152,0.41,-5.106170477306,-5.192946064906,2007.768540211,2.536082073527,1.0065,0.20013,0.2,1.0,0.0,1861.16201,31749.82352404935,0.00026858307985926246,8.527465387077235,0.00010875943616017667,3.4530929046607204,0.00356726306943484,0.0101462197,1579.85299,0.104700681,1579.75903,0.897930548,1578.97554,7.04022229,1573.5577,118.65113,1550.88986,908.955757,896.678204,1861.50328,0.0,1861.4244,0.0,1861.27792,0.0,1861.16201,0.0,1861.16201,0.0,1861.16201,0.0,1861.16201,0.0
0,1.0,-6.74740663107,-9.97356534285,0.25,-5.485294439937,-6.614223370734,1423.439158376,2.490566363678,1.0065,0.20013,0.2,1.0,295.763889,2758.49678,33665.782045421256,0.0006828804111789653,22.989703085838695,2.5094561399517372e-05,0.8448280346015933,0.03560975238185031,0.00694884148,2008.29283,0.0804123822,2008.22086,0.70957827,2007.58713,11.5270106,2004.3404,92.7987877,2009.30977,999.751897,1453.35631,2758.49678,295.763889,2758.49678,295.763889,2758.49678,295.763889,2758.49678,295.763889,2758.49678,295.763889,2758.49678,295.763889,2758.49678,295.763889
0,1.0,-8.242516647196,-10.4484298054,0.2,-5.861665533753,-4.448563620353,3203.299106975,2.682858973292,1.0065,0.20013,0.2,1.0,2861.36385,373.386272,4016.549900399369,0.007180812124781551,28.842090224577927,0.09192621168137377,369.22621637291314,1.1134711523425544,0.0117216773,2142.17827,0.13265932,2142.1715,7.69985278,2142.68002,291.774503,2907.28468,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385,373.386272,2861.36385
0,1.0,-7.150702313579,-9.540002596937,0.48,-3.46536547916,-5.142877640556,3008.902238624,2.906255079262,1.0065,0.20013,0.2,1.0,41538.4582,1555.67465,2552.872060681564,0.3474325684195535,886.9508968891141,0.003610125094533254,9.216187489399335,0.09012901738092537,0.0088214469,1392.41649,0.0710719214,1393.48141,1.68006001,1400.17137,10.1694623,1949.53666,370.539016,41835.7526,1456.93618,41629.974,1555.67465,41538.4582,1555.67465,41538.4582,1555.67465,41538.4582,1555.67465,41538.4582,1555.67465,41538.4582,1555.67465,41538.4582,1555.67465,41538.4582
0,1.0,-3.620651627511,-10.44171638282,0.49,-6.057820907649,-6.382819307668,4159.398898017,4.031484240959,1.0065,0.20013,0.2,1.0,0.0,1505.34487,67583188.83636466,2.6749720895934974e-07,18.078314386300224,6.258708725887822e-08,4.229834936934799,2.6595854612171922e-05,,,,,0.122732257,1365.52742,4.13536212,1361.48186,116.768321,1247.33736,933.642621,541.41765,1552.87097,0.0,1552.81397,0.0,1552.69932,0.0,1552.01145,0.0,1551.20256,0.0,1545.97943,0.0,1540.79464,0.0
0,1.0,-2.496006815396,-6.577719568421,0.15,-4.700434230456,-6.54011049521,2818.343797903,3.846603670442,1.0065,0.20013,0.2,1.0,0.0,1532.58821,402338.41278650454,1.3994464961213176e-07,0.05630510820290861,1.001022685604458e-09,0.0004027498784893818,1.996039530806279e-06,,,,,,,7.66709418,2267.63236,92.2054792,2181.16009,763.749817,1537.27988,2221.7025,0.0,2221.62211,0.0,2221.51477,0.0,2220.87071,0.0,2220.01198,0.0,2214.88221,0.0,2208.06117,0.0
0,1.0,-6.79515822772,-9.099166798867,0.05,-3.719644795398,-4.403575106467,2320.510641389,1.975377991944,1.0065,0.20013,0.2,1.0,2920.16547,2500.89271,20137.639927041735,0.008887423832949591,178.97174102694797,0.0009099331057854047,18.323905242001253,0.03974848226129997,0.0099742267,2543.85594,0.10608258,2544.15239,1.30960636,2548.04554,12.9516885,4558.13817,92.3106077,4704.47914,976.573463,3992.20582,2500.89271,2920.16547,2500.89271,2920.16547,2500.89271,2920.16547,2500.89271,2920.16547,2500.89271,2920.16547,2500.89271,2920.16547,2500.89271,2920.16547
0,1.0,-4.285142997195,-7.324114960142,0.3,-7.399914231222,-5.179426123336,3233.105837327,3.170336319805,1.0065,0.20013,0.2,1.0,0.0,2084.45987,18231.429087407694,3.440665682551544e-08,0.0006272825240491567,2.826796006454539e-06,0.051536530936243184,0.00012283024550080958,,,0.00681427203,1874.41338,0.0549498452,1874.37806,5.25520416,1869.20508,95.3486276,1777.81827,825.307282,1036.0689,2095.75964,0.0,2095.71901,0.0,2095.61975,0.0,2095.09391,0.0,2094.4394,0.0,2088.83872,0.0,2084.45987,0.0
0,1.0,-1.932284181882,-11.91134042351,0.15,-6.240855184948,-6.706148476482,1494.5040115,4.065977349545,1.0065,0.20013,0.2,1.0,0.0,39.1411525,317639853399.12994,1.1010643746197176e-09,349.7419265372118,1.8650191906795269e-10,59.24044223140089,5.450627519217169e-07,,,,,,,0.0,0.0,4.37003552,2271.05291,34.9539144,2233.45789,217.672226,2008.86468,459.680788,1711.44102,879.984758,1194.95915,2188.6215,0.0,2223.12054,0.0,2218.66558,0.0,2212.1553,0.0
0,1.0,-0.5093287536554,-6.443697398221,0.25,-2.898245362803,-7.789304343835,974.4691410602,3.902288183109,1.065,0.020130000000000002,0.02,1.0,0.0,0.0,17194859.844358668,1.525161573333416e-07,2.6224939493469646,9.692164107881151e-13,1.6665540342353998e-05,2.07024934471783e-09,,,,,,,,,,,,,0.068060711,89.5842331,0.122364577,0.451603141,0.122456385,0.0,0.12240371,0.0,0.122333476,0.0,0.121912074,0.0,0.121350205,0.0
0,1.0,-8.219382545881,-8.459418195469,0.2,-5.012337386437,-4.774419431153,4407.471154312,3.303677057726,1.0065,0.20013,0.2,1.0,4773.42199,813.383568,43.44858710219767,0.048124652904463314,2.0909481734826043,0.041157543977404024,1.7882371344147696,1.055710566920727,0.0122462427,2142.19536,0.208303427,2143.06987,24.0944298,2143.20882,716.925269,4295.07475,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199,813.383568,4773.42199
0,1.0,-3.174644291407,-9.811007007185,0.38,-7.583643537304,-5.803351721994,4497.142050872,2.351944494596,1.0065,0.20013,0.2,1.0,0.0,1573.10523,56957264.543442585,2.21348613431392e-09,0.12607411531536003,6.599826315136531e-08,3.7590805337200526,9.523719902247786e-06,,,,,0.0133322787,1660.19051,0.382415766,1659.91629,7.27197922,1652.73052,63.0958858,1592.71865,509.690353,1112.6237,1020.08973,563.943728,1723.9358,0.0,1724.17414,0.0,1723.53388,0.0,1715.53902,0.0,1711.37158,0.0
0,1.0,-6.270265077907,-6.52175828586,0.28,-5.511600535884,-5.874606438056,2908.114842219,4.250780740388,1.0065,0.20013,0.2,1.0,0.0,2264.88093,31.864358599138406,0.00023994683648576384,0.007645752042511207,5.143668978184422e-05,0.0016389971283613223,0.011869362686779059,0.00811299703,1927.96126,0.0671819837,1927.903,1.1828057,1926.89585,10.7926369,1921.38683,79.8887083,1967.19715,961.761452,1210.7795,2264.9327,0.0,2264.88093,0.0,2264.88093,0.0,2264.88093,0.0,2264.88093,0.0,2264.88093,0.0,2264.88093,0.0
0,1.0,-6.294427481692,-11.96168257635,0.45,-3.273022934132,-5.041817040337,509.4919532031,3.808298750645,1.0065,0.20013,0.2,1.0,0.0,4525.64937,5164313.34479725,0.07061704110834179,364688.5277659055,0.0005946744720073294,3071.0853115977097,0.012548441904792448,0.00770960914,1472.74694,0.127877269,1472.6732,1.85209428,1471.91863,22.6768381,1501.01126,411.449322,3740.39068,1177.56323,3144.56163,4525.69193,0.0,4525.64937,0.0,4525.64937,0.0,4525.64937,0.0,4525.64937,0.0,4525.64937,0.0,4525.64937,0.0
0,1.0,-4.807907510011,-11.00001277067,0.11,-6.938054348669,-5.648190959284,2827.3249432,2.525282404581,1.0065,0.20013,0.2,1.0,0.0,2578.91046,70742854.51036684,1.2176943798648872e-07,8.614317635287307,1.1737228956881974e-06,83.03250804515662,0.00040932647237899237,0.0,0.0,0.0234964282,2383.16126,0.648298659,2382.53215,7.49200335,2375.61619,124.847396,2256.38533,996.518387,1520.32195,2582.39636,0.0,2582.33726,0.0,2582.14086,0.0,2581.74805,0.0,2580.96244,0.0,2578.91046,0.0,2578.91046,0.0
0,1.0,-3.852940915545,-7.196311690559,0.26,-7.454477330829,-7.675988824706,1841.402008016,2.679331987054,1.0065,0.20013,0.2,1.0,0.0,1233.57098,42400.153746064214,9.721412863499956e-09,0.0004121894000413645,2.8865679104571317e-09,0.00012239092320183773,4.540495381146517e-05,,,0.0,0.0,0.00228422799,1981.50754,0.256569554,1980.69531,9.93253745,1963.46468,186.558328,1656.6837,751.780295,674.986353,1258.9678,0.0,1261.00881,0.0,1260.82513,0.0,1260.36315,0.0,1255.03762,0.0,1248.95829,0.0
0,1.0,-4.401046679704,-10.81733219961,0.44,-4.138110540069,-5.139200065806,3208.331526392,4.052124850933,1.0065,0.20013,0.2,1.0,0.0,1607.66214,29634857.806542397,0.0001204151888782697,3568.487000155468,5.9395785598199225e-06,176.0185660510513,0.0001604017131435292,,,0.131587303,1499.40177,1.23633235,1498.31457,9.8067402,1491.35451,79.1134358,1448.33335,1248.32456,346.002769,1616.14724,0.0,1616.0712,0.0,1615.91912,0.0,1615.41792,0.0,1614.8844,0.0,1609.44632,0.0,1607.66214,0.0
0,1.0,-1.670959365893,-9.70780664294,0.41,-4.411628003888,-4.925662224261,2203.684542679,4.131847988917,1.0065,0.20013,0.2,1.0,0.0,649.788415,1327496622.095222,1.1127758039054185e-07,147.7206120833738,1.6847572691062258e-08,22.365095837888852,2.9862192352260244e-07,,,,,,,,,63.6155687,1515.75337,882.993058,733.685299,1653.1731,0.0,1653.12187,0.0,1653.01939,0.0,1652.40456,0.0,1651.5875,0.0,1646.99598,0.0,1641.29723,0.0
0,1.0,-8.254489757346,-7.903866339662,0.26,-7.292086317269,-5.828599377872,3260.106769617,3.698238724218,1.0065,0.20013,0.2,1.0,1971.45848,93.0629788,8.577747119931761,0.00035617976509293555,0.003055219954203899,0.005120590757140409,0.04392313261941034,1.1445956209333135,0.0112188964,1981.51292,0.0908852154,1981.43639,0.756930076,1980.82465,14.6959821,1974.01516,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848,93.0629788,1971.45848
0,1.0,-7.480864020543,-10.81831250665,0.39,-4.004819898303,-6.008999082594,4469.249827361,3.717524349517,1.0065,0.20013,0.2,1.0,65916.8914,1300.1176,27883.9235542166,0.17434166303096849,4861.329604270515,0.000853858459487269,23.80892401046416,0.1927641835595302,0.00828698572,1633.41334,0.0666151071,1633.61437,3.39780012,1638.79881,15.0808298,1745.34233,759.715909,66041.2422,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914,1300.1176,65916.8914
0,1.0,-2.210678825396,-6.306136620429,0.16,-4.875526547023,-7.991653912183,1465.196495644,3.395038845639,1.0065,0.20013,0.2,1.0,0.0,22.9506082,389320.9878895527,5.17088305831519e-08,0.020131333005246214,1.9570469129558946e-11,7.619194374981884e-06,1.034763611886033e-06,,,,,,,0.129575235,2245.97282,3.10001713,2212.66016,27.3402257,1946.84759,132.401671,301.670704,135.398686,0.0,135.384023,0.0,135.325368,0.0,135.247161,0.0,134.778236,0.0,134.154106,0.0
0,1.0,-6.756977309222,-10.02363056021,0.31,-6.059966578588,-6.170860421594,2243.853621365,2.427205558419,1.0065,0.20013,0.2,1.0,0.0,2102.52545,29803.108336340556,0.00023049678892779086,6.869520771593574,8.829475828569528e-05,2.6314582467195797,0.036403205883807584,0.00828813795,1847.62822,0.082323149,1847.55495,0.699766878,1846.9406,11.9433393,1839.04997,97.5409067,1836.74481,978.005607,1065.98386,2102.52545,0.0,2102.52545,0.0,2102.52545,0.0,2102.52545,0.0,2102.52545,0.0,2102.52545,0.0,2102.52545,0.0
0,1.0,-8.014602874569,-7.220551518162,0.31,-4.381733313518,-7.966179380482,3935.423647727,3.466353206964,1.0065,0.20013,0.2,1.0,15482.2599,281.299179,2.5915342571482003,0.19884913676578603,0.5153243499328822,2.5600092140468577e-05,6.634351576817472e-05,0.6588176070132133,0.00884793192,1847.6342,0.0763148181,1848.62847,1.24660115,1909.09473,10.5125098,4775.07315,219.221265,15509.7423,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599,281.299179,15482.2599
0,1.0,-1.464308611034,-6.973557281278,0.14,-4.810204931507,-6.511060226684,2346.778216174,3.607122133737,1.0065,0.20013,0.2,1.0,0.0,0.0,11536940.13003149,9.43027093409223e-09,0.1087964711765982,9.286087264146283e-11,0.0010713303280870357,1.8555426182613489e-07,,,,,,,,,17.2455934,2263.49864,199.085391,1858.72885,800.057365,352.398018,850.749657,0.0,850.649807,0.0,850.250405,0.0,849.717877,0.0,846.525523,0.0,842.277693,0.0
0,1.0,-8.389126797854,-10.27957922062,0.41,-5.097431305305,-7.56739609053,2585.816402349,2.461210737547,1.0065,0.20013,0.2,1.0,3514.65479,125.57747,947.6294965072932,0.11988692039664467,113.60838201328232,0.00020089582184953448,0.1903748065096932,1.560591081000862,0.00667179238,1579.85749,0.127643191,1580.39853,1.05156975,1581.59561,10.9813605,2075.73214,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479,125.57747,3514.65479
0,1.0,-5.157683613667,-10.55680687431,0.23,-6.713040364004,-7.736627826288,1330.989122591,3.772490446088,1.0065,0.20013,0.2,1.0,0.0,2263.52952,5449610.072159009,9.56452795362938e-07,5.212294787154506,4.479607508451968e-08,0.24412114197378967,0.0009158955234254067,0.000242323684,2061.8552,0.0113654125,2061.83921,0.41979487,2061.40722,6.38396304,2055.41119,110.783935,1956.35825,886.764141,1282.37249,2265.07778,0.0,2264.99038,0.0,2264.85872,0.0,2264.37596,0.0,2263.67375,0.0,2263.52952,0.0,2263.52952,0.0
0,1.0,-2.38798067191,-7.476712844522,0.38,-7.032983590647,-8.684143350295,3021.995088903,2.202515005558,1.0065,0.20013,0.2,1.0,0.0,0.478562503,1614055.9321690265,1.2855031139062806e-09,0.0020748739268221877,1.4193099871585962e-11,2.2908457043600772e-05,1.5564780288536845e-06,,,,,,,9.2620062e-05,1660.1286,0.00557977884,1655.49043,0.0450031208,1619.71012,0.180173953,1497.03478,0.360413391,1333.46768,0.721588097,1006.33494,2.01518327,0.0,2.02201598,0.0,2.01472806,0.0,1.9837481,0.0
0,1.0,-3.346799986816,-10.68926214962,0.38,-7.371909885432,-5.342066411564,4249.447752701,2.530796128334,1.0065,0.20013,0.2,1.0,0.0,1574.85422,289500001.63966745,5.357549016354859e-09,1.5510104490193304,2.8377459490761284e-07,82.15274569104987,1.415670914780192e-05,,,,,0.0254265398,1660.19012,0.397005369,1659.9157,23.3673001,1636.85412,206.058079,1452.14511,832.427395,818.857067,1667.58891,0.0,1671.64653,0.0,1671.00277,0.0,1670.14514,0.0,1665.72991,0.0,1657.71399,0.0
0,1.0,-8.279185736499,-10.5927399138,0.5,-4.02760118747,-7.606785698483,4507.611108294,3.182440368757,1.0065,0.20013,0.2,1.0,56248.6371,122.361001,2058.515669920461,1.333051747272748,2744.107910575802,0.0001737106250052091,0.3575860436049,1.2115687392092767,0.010023902,1338.87592,0.0841689039,1342.00662,0.678342792,1347.04594,10.2896873,3386.22404,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371,122.361001,56248.6371
0,1.0,-5.00886864907,-7.787475537421,0.24,-7.317788915204,-8.691680730131,1283.163449477,4.055539775495,1.0065,0.20013,0.2,1.0,0.0,2165.10811,12513.121196709622,1.760286793400619e-07,0.00220266819867893,3.6800650982866267e-09,4.604910058664167e-05,0.0006501760560508154,5.92939967e-05,2035.07818,0.000705880757,2035.07652,0.16423119,2034.85075,6.18169367,2028.58864,74.8621895,1958.8604,1242.91551,938.06149,2167.28764,0.0,2167.22582,0.0,2167.04035,0.0,2166.60758,0.0,2165.86569,0.0,2165.10811,0.0,2165.10811,0.0
0,1.0,-5.997029403391,-8.480599037576,0.35,-5.998590420252,-7.146182014297,3952.371473486,3.514737566983,1.0065,0.20013,0.2,1.0,0.0,4330.51654,4349.82308882393,5.2095412667594895e-05,0.22660582884331493,1.8338836305293611e-06,0.00797706935829287,0.00632691101081505,0.00231860387,1740.5233,0.10229821,1740.4216,0.983382075,1739.53573,7.9725045,1733.66145,129.938842,1705.29112,943.288852,1373.95742,4330.6772,0.0,4330.60096,0.0,4330.51654,0.0,4330.51654,0.0,4330.51654,0.0,4330.51654,0.0,4330.51654,0.0
0,1.0,-5.502265824157,-10.87910260779,0.14,-7.351006767936,-7.481895131656,1385.481107505,3.179707287215,1.0065,0.20013,0.2,1.0,0.0,2413.01341,8505086.840322537,2.962644535414966e-07,2.5197549050711308,1.0838147787473159e-07,0.9217938812070879,0.0020250145444483105,0.000307593253,2302.85139,0.010631646,2302.83901,0.376822176,2302.46181,12.1154642,2290.6458,100.679571,2200.65085,804.542463,1559.11927,2413.67414,0.0,2413.59474,0.0,2413.43594,0.0,2413.01341,0.0,2413.01341,0.0,2413.01341,0.0,2413.01341,0.0
0,1.0,-0.9975291839472,-6.008222276068,0.11,-3.459776254014,-6.264753561677,2553.370930314,2.322300920451,1.0065,0.20013,0.2,1.0,0.0,0.0,4658760.78657388,5.668107393150596e-08,0.264063564572995,4.391618925071027e-11,0.0002045950203769664,6.334196130399213e-08,,,,,,,,,0.0,0.0,9.85903987,2032.1874,34.6906013,640.090077,38.4123435,0.0,38.4074184,0.0,38.4008515,0.0,38.3614518,0.0,38.2040444,0.0,37.9946361,0.0
0,1.0,-5.324575173842,-8.216959022745,0.32,-5.258139075578,-4.588103549442,4190.319247491,3.570218399703,1.0065,0.20013,0.2,1.0,0.0,2050.38176,12195.619749467385,5.570299308129757e-05,0.6793325225267178,0.00012884807757922664,1.5713821596061222,0.001345047112601148,0.00679077465,1820.85328,0.0717128907,1820.78898,1.23860793,1819.66919,9.71206943,1812.4543,77.6313852,1795.54936,1206.07287,794.477956,2051.40734,0.0,2051.31675,0.0,2051.16732,0.0,2050.74894,0.0,2050.38176,0.0,2050.38176,0.0,2050.38176,0.0
0,1.0,-7.24015739925,-7.107725451609,0.16,-5.446433008584,-5.917987770341,3743.956370756,3.413138292848,1.0065,0.20013,0.2,1.0,1757.37025,904.360964,23.036583695029066,0.0014864038735759274,0.03424166723824726,0.00024816809792605745,0.0057169451583097925,0.11074387659138153,0.0071775247,2249.29036,0.124859107,2249.25991,1.01939596,2249.34641,8.38854779,2245.82731,119.907067,2406.5963,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025,904.360964,1757.37025
0,1.0,-1.366538350041,-10.56617966605,0.42,-7.720206274987,-6.258040921061,643.2279319525,2.452831202275,1.0065,0.20013,0.2,1.0,0.0,0.0,18852199629.887794,2.778905770206766e-11,0.5238848633258505,3.98293354134316e-10,7.508705823397721,1.4814966463849864e-07,,,,,,,,,0.0646871385,1553.07633,0.0712770794,1552.98483,0.0997341484,1552.2528,0.13236332,1551.41621,0.197726826,1549.74301,0.328570139,1546.39662,0.590361578,1539.70383,3.68445074,1460.6475,6.49872513,1388.79766
0,1.0,-3.130266498507,-6.506612296895,0.06,-6.148520805602,-7.803662472263,910.0839108815,2.51731040148,1.0065,0.20013,0.2,1.0,0.0,261.218137,198227.79602592796,8.593882240801618e-09,0.0017035463359004678,9.401813178126319e-11,1.8637007049475053e-05,8.598621279969671e-06,,,,,0.00407709983,2516.91166,0.375177228,2513.27275,4.06410994,2481.96465,33.5843089,2231.5359,241.783874,583.956136,290.190227,0.0,290.159413,0.0,290.097775,0.0,289.974497,0.0,289.235198,0.0,287.613581,0.0
0,1.0,-6.117315104971,-11.49452196174,0.29,-5.964230047207,-7.691506766607,3001.077784025,3.973108476794,1.0065,0.20013,0.2,1.0,0.0,4840.62084,4109404.225958457,6.162763628342037e-05,253.2528689789184,5.710349327412744e-07,2.3466133657768964,0.008345981691115988,0.00527147332,1901.18435,0.0777395979,1901.11113,0.745062376,1900.44158,12.1660501,1890.73244,98.5662525,1862.19471,1040.21622,1491.36931,4840.72337,0.0,4840.65112,0.0,4840.62084,0.0,4840.62084,0.0,4840.62084,0.0,4840.62084,0.0,4840.62084,0.0
0,1.0,-8.92163587595,-11.82955317672,0.16,-7.06324591495,-5.811308859999,879.1401121843,2.696867747017,1.0065,0.20013,0.2,1.0,2243.92335,21.4709901,25279.432630492953,0.0017250528252829285,43.60835668078131,0.015237135832843913,385.1861487680478,5.318610647083691,0.00965050851,2249.28791,0.079544359,2249.2222,1.43301292,2248.19689,12.5057731,2250.29023,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335,21.4709901,2243.92335
0,1.0,-4.246223715306,-6.694641381765,0.09,-6.981550428604,-6.752202548863,2001.710937972,2.973366674264,1.0065,0.20013,0.2,1.0,0.0,2668.75551,15600.738647224256,2.4729096610249354e-08,0.00038579217319845946,2.073576280716852e-08,0.0003234932162054693,0.00011230162434151305,,,0.00305814244,2436.73422,0.173561734,2436.54205,5.31849168,2431.31518,112.198068,2322.70309,910.504403,1550.80813,2681.71814,0.0,2681.66423,0.0,2681.55566,0.0,2680.98052,0.0,2680.26466,0.0,2674.55756,0.0,2668.75551,0.0
